OrderId,Date,Region,SalesPerson,Product,Category,Quantity,UnitPrice,Discount,CostPrice
1180,2024-01-19,South,David,Keyboard,Accessories,6,50.27,0.15,33.71
1181,2024-06-21,East,Charlie,Headphones,Electronics,19,77.6,0.12,74.7
1182,2024-01-03,West,Sophia,Monitor,Electronics,22,429.98,0.2,229.7
1183,2024-06-08,East,Alice,Laptop,Electronics,11,1359.83,0,1352.42
1184,2024-01-20,West,Charlie,Monitor,Electronics,11,412.86,0.15,227.36
1185,2024-01-14,West,Sophia,Desk,Furniture,19,260.93,0.2,159.91
1186,2024-02-04,North,David,Chair,Furniture,4,143.61,0.12,91.42
1187,2024-02-06,South,David,Headphones,Electronics,21,64.42,0.05,88.75
1188,2024-03-28,West,Eva,Laptop,Electronics,3,1449.96,0.12,998.43
1189,2024-04-23,North,Liam,Keyboard,Accessories,28,46.59,0.12,23.58
1190,2024-06-23,North,Liam,Keyboard,Accessories,19,44.1,0.1,24.4
1191,2024-05-22,North,David,Headphones,Electronics,1,85.54,0,54.85
1192,2024-01-27,West,Alice,Desk,Furniture,6,260.75,0.2,179.85
1193,2024-04-16,West,Sophia,Laptop,Electronics,24,1368.47,0.1,976.71
1194,2024-03-14,West,Alice,Mouse,Accessories,11,25.15,0,10.62
1195,2024-04-11,North,Charlie,Chair,Furniture,23,115.14,0.05,86.96
1196,2024-06-13,South,Eva,Desk,Furniture,24,203.63,0.05,130.94
1197,2024-06-20,North,Liam,Keyboard,Accessories,28,42.26,0.12,27.07
1198,2024-01-15,West,Bob,Keyboard,Accessories,27,44.07,0.1,28.4
1199,2024-03-02,North,Bob,Keyboard,Accessories,27,36.53,0.1,28.4
1200,2024-03-12,West,Charlie,Desk,Furniture,29,165.96,0.1,81.15
1201,2024-01-14,North,Bob,Mouse,Accessories,22,25.73,0.2,11.8
1202,2024-02-12,East,Charlie,Keyboard,Accessories,18,52.66,0.1,26.64
1203,2024-02-26,West,Charlie,Headphones,Electronics,21,136.61,0.1,88.01
1204,2024-06-04,West,Eva,Monitor,Electronics,13,422.37,0.1,192.87
1205,2024-01-22,North,Liam,Mouse,Accessories,3,27.6,0.12,18.41
1206,2024-04-02,West,Bob,Headphones,Electronics,2,137.4,0.2,43.56
1207,2024-03-18,West,Alice,Keyboard,Accessories,8,46.06,0.2,20.96
1208,2024-02-01,South,Bob,Headphones,Electronics,13,61.18,0.2,63.96
1209,2024-04-10,North,Bob,Keyboard,Accessories,23,45.66,0.1,31.26
1210,2024-02-02,North,Charlie,Chair,Furniture,4,85.18,0.05,67.55
1211,2024-01-13,North,Liam,Monitor,Electronics,9,297.91,0.2,251.96
1212,2024-02-03,South,David,Chair,Furniture,13,104.98,0,61.83
1213,2024-05-05,North,Eva,Chair,Furniture,8,72.94,0.05,49.91
1214,2024-02-14,West,Eva,Monitor,Electronics,20,404.29,0.05,284.32
1215,2024-02-18,South,Bob,Headphones,Electronics,17,134.8,0.12,70.31
1216,2024-06-06,West,Eva,Monitor,Electronics,8,270.14,0.05,284.59
1217,2024-05-28,West,Charlie,Monitor,Electronics,7,364.4,0.15,185.58
1218,2024-02-05,West,Liam,Monitor,Electronics,8,324.28,0,212.42
1219,2024-03-31,South,Alice,Monitor,Electronics,12,299.47,0.15,207.73
1220,2024-06-28,West,Eva,Headphones,Electronics,24,123.25,0.15,69.72
1221,2024-01-01,West,Liam,Desk,Furniture,11,181.64,0.1,132.39
1222,2024-02-05,West,Bob,Headphones,Electronics,27,111.21,0.05,63.1
1223,2024-05-29,East,Charlie,Laptop,Electronics,3,1524.21,0.15,1379.35
1224,2024-02-22,West,David,Monitor,Electronics,3,308.94,0.1,283.92
1225,2024-03-23,South,Liam,Desk,Furniture,24,232.69,0.05,145.64
1226,2024-01-09,North,Charlie,Keyboard,Accessories,17,42.42,0.1,32.05
1227,2024-03-28,South,Eva,Monitor,Electronics,16,316.88,0.15,184.28
1228,2024-02-27,West,Liam,Desk,Furniture,21,273.46,0,163.42
1229,2024-05-10,West,Eva,Desk,Furniture,14,213.18,0.05,92.67
1230,2024-01-25,East,Bob,Chair,Furniture,16,153.99,0.15,65.79
1231,2024-05-24,North,Alice,Keyboard,Accessories,4,52.69,0.15,20.15
1232,2024-05-20,North,Charlie,Keyboard,Accessories,6,41.11,0.2,29.43
1233,2024-01-26,South,Sophia,Monitor,Electronics,12,329.78,0.1,174.9
1234,2024-05-30,North,David,Headphones,Electronics,7,143.21,0.12,53.64
1235,2024-04-26,North,David,Mouse,Accessories,26,28.45,0.15,14.34
1236,2024-05-21,North,Alice,Chair,Furniture,16,97.52,0.12,98.9
1237,2024-04-28,West,Charlie,Laptop,Electronics,19,1482.06,0.2,1114.88
1238,2024-01-24,East,Bob,Headphones,Electronics,12,140.72,0.05,65.29
1239,2024-05-03,South,Bob,Keyboard,Accessories,25,40.84,0.12,23.26
1240,2024-03-16,North,Sophia,Monitor,Electronics,2,362.76,0.05,241.58
1241,2024-06-03,North,Alice,Laptop,Electronics,3,1558.95,0,1352.17
1242,2024-01-15,North,Charlie,Keyboard,Accessories,8,46.76,0.12,26.85
1243,2024-03-30,West,Charlie,Monitor,Electronics,3,253.77,0.1,213.89
1244,2024-06-25,East,Liam,Mouse,Accessories,6,19.56,0.05,16.48
1245,2024-03-27,North,Eva,Chair,Furniture,21,123.7,0.1,80.0
1246,2024-06-19,West,Alice,Chair,Furniture,22,120.17,0.2,80.17
1247,2024-04-18,West,Sophia,Chair,Furniture,17,82.36,0.05,55.74
1248,2024-01-25,East,Charlie,Desk,Furniture,25,234.13,0.15,88.53
1249,2024-05-26,North,Bob,Headphones,Electronics,16,116.79,0.05,43.52
1250,2024-06-01,South,David,Monitor,Electronics,14,393.72,0.1,160.49
1251,2024-01-10,East,Bob,Desk,Furniture,20,142.77,0.2,159.31
1252,2024-05-03,East,Alice,Headphones,Electronics,30,62.71,0.2,85.71
1253,2024-02-24,North,Liam,Desk,Furniture,4,255.17,0,163.78
1254,2024-03-06,South,Liam,Chair,Furniture,1,124.64,0,79.78
1255,2024-02-01,West,Bob,Keyboard,Accessories,7,40.09,0.1,20.13
1256,2024-05-02,North,Alice,Desk,Furniture,5,187.78,0.1,93.16
1257,2024-02-09,West,David,Chair,Furniture,13,150.31,0.2,94.58
1258,2024-02-14,North,Sophia,Mouse,Accessories,17,18.75,0.05,16.79
1259,2024-03-21,South,Eva,Monitor,Electronics,20,430.69,0,249.57
1260,2024-03-14,North,Liam,Chair,Furniture,6,130.54,0.12,68.82
1261,2024-03-29,North,Eva,Mouse,Accessories,1,21.58,0,10.19
1262,2024-02-28,East,Eva,Monitor,Electronics,17,319.75,0.15,210.15
1263,2024-02-08,East,Alice,Laptop,Electronics,3,1223.63,0.1,1392.64
1264,2024-03-15,East,Alice,Chair,Furniture,4,147.51,0.12,65.99
1265,2024-05-03,West,David,Monitor,Electronics,2,388.79,0.2,171.57
1266,2024-02-10,South,Sophia,Keyboard,Accessories,2,38.55,0.2,33.2
1267,2024-01-17,North,Alice,Desk,Furniture,7,209.08,0.2,158.98
1268,2024-05-20,East,Bob,Desk,Furniture,19,173.45,0,113.0
1269,2024-02-15,South,Charlie,Desk,Furniture,10,168.85,0.05,170.23
1270,2024-03-26,West,Liam,Monitor,Electronics,8,440.49,0.2,285.78
1271,2024-01-25,East,Eva,Desk,Furniture,5,213.65,0.15,150.92
1272,2024-04-01,North,Alice,Chair,Furniture,12,140.17,0.05,45.51
1273,2024-06-10,East,Liam,Chair,Furniture,13,159.46,0,82.55
1274,2024-06-03,North,Sophia,Headphones,Electronics,6,79.76,0.2,63.83
1275,2024-02-02,West,Alice,Desk,Furniture,16,145.97,0.05,141.45
1276,2024-04-12,North,Bob,Mouse,Accessories,3,29.09,0.05,14.51
1277,2024-02-08,West,Sophia,Chair,Furniture,6,81.97,0.05,58.85
1278,2024-04-21,East,Eva,Headphones,Electronics,19,147.49,0.15,64.26
1279,2024-05-21,East,Eva,Mouse,Accessories,19,18.54,0,16.01
1280,2024-04-15,East,Alice,Headphones,Electronics,13,135.59,0,51.73
1281,2024-01-01,North,Sophia,Mouse,Accessories,9,29.62,0.15,14.87
1282,2024-03-04,East,Charlie,Mouse,Accessories,21,20.3,0.05,16.09
1283,2024-01-04,North,Alice,Keyboard,Accessories,21,37.34,0.2,28.6
1284,2024-05-02,West,Charlie,Headphones,Electronics,27,95.69,0,46.48
1285,2024-06-10,West,Eva,Mouse,Accessories,9,19.34,0.12,15.06
1286,2024-01-23,West,Eva,Monitor,Electronics,25,339.42,0.05,232.34
1287,2024-02-09,North,Bob,Chair,Furniture,5,138.37,0.15,66.34
1288,2024-06-23,North,Charlie,Headphones,Electronics,13,127.68,0.05,74.53
1289,2024-06-01,South,Alice,Chair,Furniture,19,156.72,0.15,85.58
1290,2024-03-17,West,Charlie,Keyboard,Accessories,10,47.28,0.1,29.71
1291,2024-05-08,South,Eva,Laptop,Electronics,26,1257.97,0.12,1325.47
1292,2024-01-01,West,Bob,Monitor,Electronics,11,320.56,0,193.01
1293,2024-05-11,South,David,Headphones,Electronics,26,119.19,0.15,51.4
1294,2024-04-12,South,Sophia,Monitor,Electronics,8,329.47,0.2,167.57
1295,2024-06-16,North,Sophia,Laptop,Electronics,1,1739.29,0.2,1075.47
1296,2024-04-28,East,Sophia,Headphones,Electronics,27,108.82,0.05,62.43
1297,2024-03-22,South,David,Keyboard,Accessories,24,54.27,0.2,33.8
1298,2024-04-20,North,Charlie,Mouse,Accessories,21,25.6,0,10.83
1299,2024-01-17,West,Sophia,Mouse,Accessories,8,21.78,0.15,17.64
1300,2024-03-31,East,Liam,Keyboard,Accessories,23,51.67,0.05,25.76
1301,2024-05-21,South,Liam,Chair,Furniture,4,102.74,0.12,83.36
1302,2024-01-17,South,Liam,Headphones,Electronics,18,118.22,0.2,67.97
1303,2024-04-07,North,Eva,Laptop,Electronics,2,1177.46,0.1,1146.71
1304,2024-05-15,North,Liam,Mouse,Accessories,1,24.97,0.15,13.97
1305,2024-02-18,North,Charlie,Headphones,Electronics,14,80.94,0.1,56.83
1306,2024-03-25,West,Eva,Monitor,Electronics,30,293.32,0.05,150.58
1307,2024-03-07,East,Liam,Chair,Furniture,20,129.06,0.2,76.57
1308,2024-03-01,South,Sophia,Headphones,Electronics,4,69.63,0.2,66.59
1309,2024-06-04,North,Liam,Desk,Furniture,28,142.76,0.1,110.15
1310,2024-01-16,South,Charlie,Headphones,Electronics,29,127.42,0.15,47.26
1311,2024-05-21,North,Charlie,Keyboard,Accessories,11,43.26,0.1,34.04
1312,2024-04-21,West,Alice,Chair,Furniture,20,124.7,0.2,94.18
1313,2024-06-15,South,Liam,Desk,Furniture,25,195.05,0.12,104.29
1314,2024-06-22,West,Charlie,Chair,Furniture,4,103.83,0.2,92.11
1315,2024-01-02,North,Liam,Keyboard,Accessories,5,38.83,0.2,30.31
1316,2024-03-27,West,Bob,Headphones,Electronics,11,80.54,0.2,86.52
1317,2024-06-08,North,Sophia,Mouse,Accessories,22,28.69,0.15,17.37
1318,2024-01-29,East,Alice,Laptop,Electronics,13,1478.58,0.05,1340.43
1319,2024-04-29,East,Charlie,Chair,Furniture,4,83.7,0.2,98.53
1320,2024-02-04,North,David,Laptop,Electronics,15,1501.7,0.05,1170.98
1321,2024-04-24,West,Sophia,Desk,Furniture,3,178.37,0.05,83.11
1322,2024-02-08,East,Liam,Chair,Furniture,27,82.72,0.12,74.78
1323,2024-04-04,West,Bob,Monitor,Electronics,29,401.98,0.2,235.8
1324,2024-02-12,East,Sophia,Chair,Furniture,10,83.52,0.05,45.35
1325,2024-03-30,South,Sophia,Chair,Furniture,10,152.21,0.12,56.6
1326,2024-05-12,South,Alice,Mouse,Accessories,6,25.96,0.2,15.9
1327,2024-03-08,South,Liam,Chair,Furniture,1,159.69,0.05,45.25
1328,2024-03-24,North,Sophia,Desk,Furniture,30,178.52,0.15,144.64
1329,2024-04-13,North,Bob,Desk,Furniture,29,235.76,0.1,123.95
1330,2024-02-16,North,Charlie,Headphones,Electronics,21,69.27,0.1,51.55
1331,2024-01-17,North,David,Chair,Furniture,28,99.95,0,81.91
1332,2024-06-05,West,Alice,Headphones,Electronics,8,88.1,0.12,61.82
1333,2024-04-29,North,Liam,Keyboard,Accessories,15,50.51,0.2,27.26
1334,2024-06-13,South,Alice,Desk,Furniture,8,244.49,0.12,85.59
1335,2024-03-18,West,Bob,Monitor,Electronics,5,300.07,0.12,253.23
1336,2024-04-08,South,David,Desk,Furniture,20,173.82,0.12,132.74
1337,2024-04-06,West,David,Keyboard,Accessories,26,54.58,0.12,20.28
1338,2024-03-28,West,Alice,Laptop,Electronics,13,1396.41,0.1,1394.38
1339,2024-03-06,North,Sophia,Laptop,Electronics,14,1397.95,0.05,1047.73
1340,2024-02-05,North,Alice,Mouse,Accessories,8,25.84,0.12,16.12
1341,2024-05-19,East,Bob,Laptop,Electronics,3,1723.98,0.05,1194.73
1342,2024-04-19,South,Alice,Laptop,Electronics,28,1204.51,0.1,956.73
1343,2024-01-19,South,Charlie,Keyboard,Accessories,26,47.61,0.1,27.49
1344,2024-01-22,West,Eva,Mouse,Accessories,4,18.98,0.15,18.11
1345,2024-03-17,North,Liam,Monitor,Electronics,25,265.11,0.2,185.7
1346,2024-06-02,East,Liam,Keyboard,Accessories,21,42.43,0,24.26
1347,2024-03-09,South,Bob,Laptop,Electronics,21,1316.84,0.05,914.3
1348,2024-01-12,North,Liam,Monitor,Electronics,14,258.28,0.1,290.88
1349,2024-06-15,East,Eva,Headphones,Electronics,19,84.05,0.15,73.32
1350,2024-02-13,South,Eva,Chair,Furniture,1,77.81,0.15,50.43
1351,2024-06-07,West,Liam,Chair,Furniture,6,123.93,0.12,88.17
1352,2024-05-29,West,Sophia,Mouse,Accessories,25,19.34,0.15,16.16
1353,2024-06-16,North,Bob,Mouse,Accessories,19,26.78,0.2,19.43
1354,2024-06-05,North,Alice,Mouse,Accessories,26,20.2,0,16.33
1355,2024-06-30,North,Alice,Keyboard,Accessories,28,40.99,0.12,29.87
1356,2024-02-23,East,Alice,Mouse,Accessories,3,22.05,0.15,12.23
1357,2024-02-20,East,Bob,Keyboard,Accessories,18,44.66,0.1,20.35
1358,2024-04-23,West,Alice,Laptop,Electronics,16,1116.62,0.1,1288.83
1359,2024-03-10,West,Sophia,Keyboard,Accessories,2,40.85,0.2,23.43
1360,2024-05-07,East,Sophia,Mouse,Accessories,12,17.5,0.15,12.5
1361,2024-02-14,North,Alice,Monitor,Electronics,17,373.76,0.15,214.83
1362,2024-03-25,West,Bob,Laptop,Electronics,17,1117.06,0.12,1189.67
1363,2024-01-23,South,Alice,Desk,Furniture,14,297.82,0,94.95
1364,2024-03-24,West,Bob,Monitor,Electronics,17,338.42,0.12,224.74
1365,2024-04-28,North,Sophia,Keyboard,Accessories,21,49.89,0,23.11
1366,2024-04-20,South,Bob,Laptop,Electronics,16,1639.02,0.2,1070.04
1367,2024-05-17,North,Charlie,Laptop,Electronics,7,1158.17,0.05,1024.2
1368,2024-04-02,East,Charlie,Monitor,Electronics,24,323.67,0,291.3
1369,2024-05-13,West,David,Laptop,Electronics,7,1165.68,0.12,965.65
1370,2024-02-22,North,Charlie,Laptop,Electronics,3,1680.72,0.15,1046.4
1371,2024-04-08,South,David,Keyboard,Accessories,2,38.92,0,20.24
1372,2024-01-30,West,Charlie,Laptop,Electronics,1,1700.17,0.1,979.58
1373,2024-05-18,East,Alice,Keyboard,Accessories,28,36.74,0,34.35
1374,2024-05-30,West,Sophia,Laptop,Electronics,17,1166.99,0.1,965.99
1375,2024-06-14,South,Bob,Keyboard,Accessories,10,44.62,0.15,33.56
1376,2024-05-06,West,Sophia,Mouse,Accessories,8,20.51,0,14.9
1377,2024-06-06,South,Liam,Chair,Furniture,22,115.35,0.05,46.21
1378,2024-02-17,South,Sophia,Mouse,Accessories,18,20.54,0.12,14.23
1379,2024-04-11,South,David,Monitor,Electronics,16,273.93,0.15,281.0
1380,2024-04-30,East,Liam,Mouse,Accessories,9,23.97,0.12,15.88
1381,2024-02-28,East,Alice,Laptop,Electronics,20,1760.87,0.12,1002.07
1382,2024-06-16,North,Eva,Mouse,Accessories,7,20.64,0.12,13.3
1383,2024-04-27,West,Liam,Headphones,Electronics,17,72.16,0.12,86.1
1384,2024-03-22,North,Alice,Chair,Furniture,24,99.2,0.05,62.81
1385,2024-01-24,North,Bob,Chair,Furniture,4,131.02,0.05,90.56
1386,2024-06-28,South,Sophia,Headphones,Electronics,14,142.1,0.15,69.63
1387,2024-05-19,South,David,Desk,Furniture,15,266.97,0.05,172.4
1388,2024-02-22,North,Liam,Mouse,Accessories,23,23.63,0.1,15.24
1389,2024-05-09,East,Charlie,Laptop,Electronics,2,1287.37,0.15,1354.23
1390,2024-06-14,South,Liam,Desk,Furniture,28,283.3,0.15,167.21
1391,2024-03-09,North,Sophia,Headphones,Electronics,6,90.47,0.2,82.4
1392,2024-02-29,North,Liam,Mouse,Accessories,6,25.62,0.1,10.46
1393,2024-06-23,North,Alice,Keyboard,Accessories,8,42.26,0.15,32.11
1394,2024-05-05,East,Eva,Chair,Furniture,16,93.87,0,55.84
1395,2024-02-12,East,Liam,Monitor,Electronics,28,388.24,0.12,174.27
1396,2024-02-18,East,David,Keyboard,Accessories,12,37.55,0.1,24.08
1397,2024-04-25,West,Liam,Chair,Furniture,1,70.19,0.2,97.2
1398,2024-01-26,South,Bob,Chair,Furniture,8,133.48,0.15,70.19
1399,2024-03-18,East,Alice,Keyboard,Accessories,28,45.16,0.1,30.28
1400,2024-03-06,West,Eva,Headphones,Electronics,12,110.0,0.12,62.22
1401,2024-04-15,East,Charlie,Laptop,Electronics,23,1678.83,0.15,960.34
1402,2024-02-03,West,Sophia,Keyboard,Accessories,11,39.66,0.05,32.29
1403,2024-05-18,North,Charlie,Monitor,Electronics,21,395.21,0,265.57
1404,2024-03-03,North,Liam,Keyboard,Accessories,18,36.98,0,25.83
1405,2024-06-18,West,Sophia,Mouse,Accessories,14,28.29,0.12,12.89
1406,2024-06-02,North,David,Keyboard,Accessories,28,36.01,0,21.53
1407,2024-01-01,East,Sophia,Keyboard,Accessories,15,50.11,0.05,32.21
1408,2024-06-23,East,Bob,Mouse,Accessories,16,21.42,0.12,11.28
1409,2024-02-01,West,Eva,Mouse,Accessories,28,22.34,0.15,19.84
1410,2024-06-27,South,David,Laptop,Electronics,25,1395.4,0.1,938.41
1411,2024-05-15,East,Liam,Headphones,Electronics,27,70.4,0.05,62.55
1412,2024-03-21,South,Liam,Laptop,Electronics,26,1500.99,0.05,1237.24
1413,2024-03-18,West,Charlie,Monitor,Electronics,26,384.24,0.12,216.49
1414,2024-05-12,West,Sophia,Monitor,Electronics,10,345.14,0.15,217.57
1415,2024-05-29,South,Alice,Keyboard,Accessories,19,52.04,0.12,29.17
1416,2024-02-04,South,Alice,Headphones,Electronics,2,73.06,0.05,66.18
1417,2024-06-28,North,David,Mouse,Accessories,15,18.88,0.15,15.98
1418,2024-06-25,East,Alice,Desk,Furniture,3,150.37,0.1,121.48
1419,2024-04-15,North,Liam,Mouse,Accessories,6,28.69,0,18.27
1420,2024-06-19,South,Bob,Monitor,Electronics,19,430.52,0,184.11
1421,2024-01-14,North,Bob,Headphones,Electronics,19,139.62,0.15,85.48
1422,2024-02-12,North,Sophia,Headphones,Electronics,23,62.97,0.2,45.76
1423,2024-02-12,East,Charlie,Laptop,Electronics,30,1787.25,0.05,1141.52
1424,2024-04-20,West,Liam,Chair,Furniture,23,120.64,0,59.36
1425,2024-04-05,North,Liam,Laptop,Electronics,18,1479.4,0.15,1250.8
1426,2024-04-03,East,David,Laptop,Electronics,13,1258.86,0.15,1125.54
1427,2024-06-29,North,Alice,Mouse,Accessories,17,17.98,0.2,10.38
1428,2024-03-01,North,David,Headphones,Electronics,13,61.98,0.1,41.96
1429,2024-02-01,North,Liam,Monitor,Electronics,4,404.46,0,210.64
1430,2024-03-14,West,Sophia,Laptop,Electronics,10,1279.71,0.1,921.44
1431,2024-02-08,South,Eva,Chair,Furniture,22,105.8,0.2,94.49
1432,2024-05-30,East,Alice,Chair,Furniture,28,124.79,0.12,57.23
1433,2024-04-14,East,Liam,Monitor,Electronics,12,340.42,0.1,296.15
1434,2024-06-09,West,David,Keyboard,Accessories,23,35.11,0.05,29.27
1435,2024-03-06,North,David,Laptop,Electronics,23,1314.24,0.12,1147.41
1436,2024-03-08,West,Bob,Chair,Furniture,2,159.53,0.15,74.82
1437,2024-04-29,West,Eva,Keyboard,Accessories,14,43.51,0.15,29.27
1438,2024-02-19,West,Sophia,Mouse,Accessories,5,20.09,0.2,12.68
1439,2024-06-15,East,Eva,Laptop,Electronics,23,1530.49,0.12,1135.79
1440,2024-01-17,West,Liam,Mouse,Accessories,15,19.53,0.15,10.25
1441,2024-01-10,West,David,Headphones,Electronics,27,91.13,0.05,84.24
1442,2024-04-19,South,Alice,Keyboard,Accessories,30,49.4,0.2,28.1
1443,2024-03-31,West,Alice,Laptop,Electronics,13,1397.59,0.05,957.43
1444,2024-01-20,East,Bob,Desk,Furniture,10,299.45,0.15,93.59
1445,2024-02-10,West,Liam,Keyboard,Accessories,5,41.38,0.15,25.22
1446,2024-05-21,North,Sophia,Mouse,Accessories,26,29.2,0.05,19.31
1447,2024-02-28,West,Sophia,Headphones,Electronics,5,63.16,0.05,71.06
1448,2024-02-29,East,Alice,Mouse,Accessories,22,25.39,0.15,19.29
1449,2024-05-28,North,Charlie,Keyboard,Accessories,11,35.96,0,25.32
1450,2024-02-10,North,David,Keyboard,Accessories,3,37.57,0.1,26.27
1451,2024-06-03,East,Sophia,Laptop,Electronics,20,1799.73,0,1027.66
1452,2024-05-26,South,Alice,Keyboard,Accessories,27,36.01,0.05,28.26
1453,2024-01-13,West,Sophia,Laptop,Electronics,18,1618.0,0,1107.1
1454,2024-04-15,North,Liam,Desk,Furniture,17,217.5,0.2,103.15
1455,2024-05-22,East,David,Desk,Furniture,5,228.83,0,161.11
1456,2024-02-03,East,Bob,Headphones,Electronics,30,136.62,0.2,65.77
1457,2024-02-23,North,Liam,Chair,Furniture,10,153.83,0.2,69.52
1458,2024-06-18,East,Eva,Mouse,Accessories,3,17.51,0.1,13.87
1459,2024-02-08,West,Sophia,Keyboard,Accessories,27,50.53,0.12,34.69
1460,2024-04-04,North,Bob,Laptop,Electronics,23,1124.6,0.05,1314.56
1461,2024-06-04,West,Eva,Keyboard,Accessories,10,41.15,0.05,24.19
1462,2024-02-20,East,Eva,Keyboard,Accessories,3,42.72,0.12,26.29
1463,2024-04-18,South,David,Laptop,Electronics,21,1181.96,0.05,1256.47
1464,2024-05-08,North,Liam,Monitor,Electronics,25,361.23,0.1,298.48
1465,2024-05-22,South,Liam,Desk,Furniture,22,240.71,0.12,108.69
1466,2024-03-28,East,Alice,Monitor,Electronics,28,390.67,0.15,151.9
1467,2024-05-14,North,Bob,Monitor,Electronics,2,380.9,0.15,196.57
1468,2024-05-17,South,Sophia,Chair,Furniture,22,101.21,0.12,84.28
1469,2024-04-01,East,Sophia,Mouse,Accessories,22,16.95,0.1,11.66
1470,2024-03-20,North,Liam,Keyboard,Accessories,1,51.57,0,31.38
1471,2024-05-06,North,Alice,Laptop,Electronics,17,1474.23,0.2,967.23
1472,2024-06-10,North,Liam,Monitor,Electronics,21,343.27,0,207.25
1473,2024-05-01,West,Liam,Laptop,Electronics,3,1644.41,0.12,1299.59
1474,2024-02-06,West,Charlie,Headphones,Electronics,26,109.72,0.1,42.64
1475,2024-02-12,North,Charlie,Headphones,Electronics,13,71.36,0,82.28
1476,2024-03-06,South,Sophia,Headphones,Electronics,7,103.95,0.2,61.47
1477,2024-03-04,West,Sophia,Chair,Furniture,24,136.77,0.1,76.09
1478,2024-05-10,North,Sophia,Desk,Furniture,21,279.03,0.15,167.35
1479,2024-05-18,South,Eva,Headphones,Electronics,7,109.91,0.15,75.65
1480,2024-05-25,South,Sophia,Chair,Furniture,25,148.88,0.1,95.13
1481,2024-02-01,North,Bob,Keyboard,Accessories,19,47.12,0.1,30.28
1482,2024-02-26,South,Eva,Mouse,Accessories,4,16.25,0.15,10.96
1483,2024-02-08,West,Charlie,Mouse,Accessories,8,22.46,0,19.69
1484,2024-05-23,South,Bob,Mouse,Accessories,18,17.89,0.2,14.11
1485,2024-06-16,South,Liam,Desk,Furniture,21,280.3,0,98.33
1486,2024-06-21,East,Liam,Headphones,Electronics,13,69.14,0.1,70.1
1487,2024-06-24,North,Charlie,Mouse,Accessories,23,19.7,0,15.94
1488,2024-02-22,East,Charlie,Desk,Furniture,27,280.7,0.15,82.96
1489,2024-01-08,East,Bob,Headphones,Electronics,15,89.23,0.12,60.52
1490,2024-06-28,West,Alice,Laptop,Electronics,1,1309.74,0.2,1300.81
1491,2024-04-02,North,Alice,Desk,Furniture,21,206.39,0.15,100.9
1492,2024-06-17,South,Sophia,Mouse,Accessories,9,21.37,0.2,14.16
1493,2024-06-11,North,Sophia,Desk,Furniture,15,206.4,0.12,83.67
1494,2024-05-22,North,David,Keyboard,Accessories,3,42.15,0.15,29.31
1495,2024-04-09,North,Liam,Desk,Furniture,8,274.83,0.1,154.87
1496,2024-05-19,South,Liam,Keyboard,Accessories,24,42.1,0.2,31.48
1497,2024-02-29,North,Sophia,Mouse,Accessories,6,25.1,0,16.87
1498,2024-04-07,North,Charlie,Keyboard,Accessories,8,40.78,0.05,33.55
1499,2024-05-08,East,David,Mouse,Accessories,7,29.96,0.2,10.69
1500,2024-03-24,North,Liam,Laptop,Electronics,18,1240.36,0.15,1379.9
1501,2024-02-28,West,Charlie,Desk,Furniture,16,288.29,0.2,150.73
1502,2024-03-21,North,Bob,Monitor,Electronics,10,347.52,0.1,237.08
1503,2024-03-29,West,Bob,Monitor,Electronics,8,282.22,0.1,238.65
1504,2024-05-30,South,Charlie,Monitor,Electronics,14,267.89,0.05,281.23
1505,2024-06-13,North,Alice,Monitor,Electronics,6,349.76,0.15,241.88
1506,2024-06-16,West,Sophia,Monitor,Electronics,21,275.8,0.1,291.7
1507,2024-05-06,North,Sophia,Monitor,Electronics,15,275.58,0.1,176.56
1508,2024-03-30,North,Bob,Monitor,Electronics,21,253.23,0,250.68
1509,2024-02-04,West,Alice,Monitor,Electronics,20,401.5,0.1,170.01
1510,2024-02-18,East,Alice,Keyboard,Accessories,30,39.67,0.12,26.95
1511,2024-03-22,South,Liam,Mouse,Accessories,1,21.54,0.1,12.49
1512,2024-03-16,North,Liam,Monitor,Electronics,20,288.14,0.1,154.5
1513,2024-06-08,South,Sophia,Headphones,Electronics,29,136.29,0.1,68.74
1514,2024-06-02,South,David,Mouse,Accessories,4,17.88,0.1,13.54
1515,2024-06-24,West,David,Mouse,Accessories,29,20.43,0.05,13.34
1516,2024-04-29,East,Liam,Keyboard,Accessories,11,35.59,0.1,33.58
1517,2024-03-04,South,Charlie,Desk,Furniture,25,236.61,0.05,156.47
1518,2024-02-03,South,Alice,Chair,Furniture,28,94.68,0,51.18
1519,2024-06-08,North,Bob,Mouse,Accessories,11,29.93,0.15,10.53
1520,2024-01-18,South,David,Monitor,Electronics,28,268.83,0.05,192.03
1521,2024-03-29,East,David,Chair,Furniture,15,77.24,0.12,89.35
1522,2024-04-02,North,Liam,Mouse,Accessories,3,27.35,0.12,10.45
1523,2024-02-15,North,Sophia,Monitor,Electronics,25,428.3,0.05,273.31
1524,2024-05-31,West,Alice,Monitor,Electronics,22,299.21,0.15,153.89
1525,2024-01-24,West,Eva,Laptop,Electronics,4,1501.65,0.12,920.56
1526,2024-04-14,West,David,Desk,Furniture,8,230.1,0.1,177.27
1527,2024-02-28,South,Liam,Keyboard,Accessories,29,52.51,0.2,21.67
1528,2024-01-13,South,Eva,Monitor,Electronics,23,358.19,0.1,186.24
